"","fips","Group.1.x","X.x","lat.x","lon.x","place_lat.x","place_lon.x","isharassment.x","propanger","propfear","propanticipation","proptrust","propsurprise","propsadness","propjoy","propdisgust","proppos","propneg","Group.1.y","X.y","lat.y","lon.y","place_lat.y","place_lon.y","isharassment.y","numanger","numfear","numanticipation","numtrust","numsurprise","numsadness","numjoy","numdisgust","numpos","numneg","numwords","numtweets"
"791",19125,19125,495370.003649635,41.3528061382482,-93.0302792187591,NA,NA,0.00364963503649635,0.0107475702298701,0.0110866907497419,0.0220434561109928,0.021529086505529,0.00878575960570889,0.0126902853221315,0.020464989734846,0.00751099368315987,0.036024424977709,0.0248015852276738,19125,135731381,11330.66888188,-25490.29650594,NA,NA,1,43,45,91,82,31,46,74,30,136,88,4118,274
"792",19127,19127,498961.851301115,42.0318664739033,-92.925624267881,NA,NA,0.00371747211895911,0.0140287245756694,0.00911418624545895,0.0213535383727888,0.0177561952683034,0.00937636043102159,0.00900557390414781,0.0168151176949785,0.00947811036662073,0.034207042611086,0.0172122791211628,19127,134220738,11306.57208148,-24996.99292806,NA,NA,1,31,29,87,72,34,33,65,22,135,58,4516,269
"793",19129,19129,303850.171428571,41.0474184105714,-95.7560458682857,NA,NA,0,0.009853638425067,0.0025974025974026,0.0193231959450447,0.00844951952072695,0.0129505135387488,0.00667903525046382,0.00656502601040416,0.00667903525046382,0.0337483184661424,0.0209883487194412,19129,10634756,1436.65964437,-3351.46160539,NA,NA,0,3,1,10,6,4,2,4,2,18,7,430,35
"794",19131,19131,515221.181818182,43.2824233909091,-92.8127922,43.2814435,-92.809197,0,0.00826446280991736,0.00826446280991736,0.00909090909090909,0.0312704839020628,0,0.00478468899521531,0.00909090909090909,0.00828119249171881,0.0221567905778432,0.00826446280991736,19131,5667433,476.1066573,-1020.9407142,476.0958785,-1020.901167,0,1,1,1,6,0,1,1,2,4,1,178,11
"795",19133,19133,707600.225,42.0301003265,-96.107800556,NA,NA,0.025,0.01373630998631,0.0193646168646169,0.0258515211640212,0.0279265873015873,0.00757783882783883,0.0144853179228179,0.026140873015873,0.0161981074481074,0.0369047619047619,0.0319592444592445,19133,28304009,1681.20401306,-3844.31202224,NA,NA,1,8,9,11,11,3,9,10,8,14,18,527,40
"796",19135,19135,659987.391304348,41.0237998030435,-92.8055911208696,41.0229455,-92.805091,0,0.0108695652173913,0,0.0126482213438735,0.0173245614035088,0,0,0.00797101449275362,0.0108695652173913,0.0252955758962624,0.0108695652173913,19135,15179710,943.54739547,-2134.52859578,943.5277465,-2134.517093,0,1,0,2,4,0,0,2,1,6,1,274,23
"797",19137,19137,408060.222222222,41.0149380079365,-95.221526684127,41.0148155,-95.221436,0,0.0167833647436136,0.0195646532883303,0.0228403617028047,0.0290678203915489,0.0218365237014802,0.017288504980436,0.036279066233962,0.0089652247890982,0.0503819175993621,0.0275270108610644,19137,25707794,2583.9410945,-5998.9561811,2583.9333765,-5998.950468,0,19,19,22,22,19,17,30,12,43,26,1018,63
"798",19139,19139,424343.748953975,41.4506685254812,-91.0899444282427,NA,NA,0.00836820083682008,0.00924401006584638,0.011096963637158,0.0257763863737573,0.0306199539890177,0.0125894751567577,0.00927884818438062,0.0266479451938846,0.009537860546617,0.04428942326298,0.0249065169502167,19139,101418156,9906.70977759,-21770.49671835,NA,NA,2,38,43,102,123,47,36,96,33,165,83,4153,239
"799",19141,19141,428790.772727273,43.1823774409091,-95.8414855863636,43.182433,-95.840749,0,0,0.00699300699300699,0.00712719298245614,0.0304485068072025,0.00983391608391608,0.0034965034965035,0.00378787878787879,0,0.0427795855128391,0.00896929157798723,19141,9433397,950.0123037,-2108.5126829,950.013526,-2108.496478,0,0,2,3,5,3,1,2,0,9,3,326,22
"800",19143,19143,373787.8,43.4005775,-95.7466345,43.4005775,-95.7466345,0,0,0,0.0259109311740891,0.0153846153846154,0.0259109311740891,0,0.0259109311740891,0,0.0364372469635627,0,19143,1868939,217.0028875,-478.7331725,217.0028875,-478.7331725,0,0,0,2,1,2,0,2,0,3,0,84,5
"801",19145,19145,549563.032786885,40.7491846967213,-95.2271973098361,40.7486152622951,-95.2268015491803,0.0163934426229508,0.0190027720064314,0.0165407679108311,0.0245065057568537,0.0181823200596337,0.00672577723410616,0.0117458262255988,0.0174347745209723,0.0118627884963847,0.0310689759364576,0.0263807507124112,19145,33523345,2485.7002665,-5808.8590359,2485.665531,-5808.8348945,1,18,14,22,16,6,13,15,11,31,28,1121,61
"802",19147,19147,240731.142857143,43.0455128714286,-94.5814261142857,NA,NA,0,0,0.00324675324675325,0.00324675324675325,0.00324675324675325,0.00324675324675325,0.0154553049289891,0.00324675324675325,0.0154553049289891,0.0206861851598694,0,19147,1685118,301.3185901,-662.0699828,NA,NA,0,0,1,1,1,1,2,1,2,4,0,214,7
"803",19149,19149,431852.269230769,42.77979747,-96.1735499513462,NA,NA,0.00961538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19149,44912636,4449.09893688,-10002.04919494,NA,NA,1,18,18,26,22,17,14,19,13,39,30,1535,104
"804",19151,19151,639323.333333333,42.7709261666667,-94.7305044666667,NA,NA,0,0,0,0.0303030303030303,0.0303030303030303,0,0.0144927536231884,0.0447957839262187,0,0.0447957839262187,0.0580808080808081,19151,1917970,128.3127785,-284.1915134,NA,NA,0,0,0,1,1,0,1,2,0,2,2,46,3
"805",19153,19153,471277.077245105,41.6092404851276,-93.6527378516786,NA,NA,0.0062120189061445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19153,NA,308116.42579237,-693498.52379168,NA,NA,46,1156,1267,2332,2565,1077,1309,2115,971,4116,2447,120216,7405
"806",19155,19155,462027.032110092,41.2486096769266,-95.8343074254472,NA,NA,0.00573394495412844,0.0174743571818541,0.0148050764359031,0.0218784911652169,0.0236148023482659,0.0105541506688327,0.0148629299450462,0.0213708251449325,0.0156364083728255,0.0402239608378054,0.0292223235788422,19155,402887572,35968.78763828,-83567.51607499,NA,NA,5,184,182,277,289,132,174,256,157,489,320,13910,872
"807",19157,19157,381695.303030303,41.7312170572727,-92.6971047993939,NA,NA,0.0303030303030303,0.00384800384800385,0.00202020202020202,0.0209181766935778,0.0146926137835229,0.00885794736062116,0.00596723537900008,0.0249249107003118,0.0126905417814509,0.0435039786911445,0.0139433293978749,19157,12595945,1377.13016289,-3059.00445838,NA,NA,1,2,1,11,8,5,3,13,3,22,8,531,33
"808",19159,19159,83719,40.8008223,-94.4757947,NA,NA,0,0,0,0,0.0666666666666667,0,0,0,0,0.0666666666666667,0,19159,83719,40.8008223,-94.4757947,NA,NA,0,0,0,0,1,0,0,0,0,1,0,15,1
"809",19161,19161,376497.333333333,42.380825,-95.0793474666667,NA,NA,0,0,0,0,0,0,0,0,0,0,0,19161,1129492,127.142475,-285.2380424,NA,NA,0,0,0,0,0,0,0,0,0,0,0,50,3
"810",19163,19163,459084.018834609,41.5483312238376,-90.5692038388582,NA,NA,0.00588581518540318,0.0109337685601275,0.0110051157072054,0.0217472234595237,0.0226903446702907,0.0117757763997804,0.011189443713806,0.0224351654478929,0.00985352139161115,0.037659008050262,0.0227947724864642,19163,779983748,70590.6147493,-153877.07732222,NA,NA,10,264,258,610,615,304,265,611,222,1023,535,30924,1699
"811",19165,19165,376692.5625,41.62803731625,-95.35133645,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19165,12054162,1332.09719412,-3051.2427664,NA,NA,0,1,2,8,11,3,4,6,3,14,3,407,32
"812",19167,19167,420700.927272727,43.0572744534545,-96.129510164,NA,NA,0.00909090909090909,0.00870354367565321,0.0100166237666238,0.0189468674555425,0.0246832341053342,0.0120393812362758,0.00918737260842524,0.0183186028412703,0.00730287638569372,0.0347115052416295,0.0151293564249954,19167,46277102,4736.30018988,-10574.24611804,NA,NA,1,12,11,32,41,19,11,32,9,64,21,2070,110
"813",19169,19169,502278.967517401,41.9632508254854,-93.4559819982831,NA,NA,0.0067163267798266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19169,NA,343637.0610099,-765311.03658394,NA,NA,55,1315,1400,2653,2600,1294,1331,2493,962,4278,2675,132129,8189
"814",19171,19171,496504.153846154,41.972589934359,-92.5711562646154,NA,NA,0,0.0171331517485364,0.0144892144892145,0.0336078320390061,0.0190120065120065,0.00393772893772894,0.00811457061457061,0.0143768980307442,0.00884051845590307,0.0372826722185697,0.0194820137127829,19171,19363662,1636.93100744,-3610.27509432,NA,NA,0,5,6,11,6,2,3,7,4,16,9,489,39
"815",19175,19175,367109.580246914,41.0589197498765,-94.3597128176543,41.05887,-94.359259,0.0246913580246914,0.00852110852110852,0.00946885761700576,0.0193430099027965,0.013386871847893,0.0113814214517631,0.0102826919951253,0.0184581197125208,0.00970183163165619,0.0284800659118109,0.0138298013901879,19175,29735876,3325.77249974,-7643.13673823,3325.76847,-7643.099979,2,9,10,33,22,16,11,31,11,46,16,1313,81
"816",19179,19179,436552.601190476,41.0259933133333,-92.4225712897619,NA,NA,0.00595238095238095,0.010028428626583,0.00661886549491592,0.0195551629525184,0.0226533624597544,0.00811719078023426,0.00582949765805803,0.016376296497971,0.0102982213414544,0.0352631520502224,0.0168794209353374,19179,73340837,6892.36687664,-15526.99197668,NA,NA,1,22,11,43,55,17,14,33,20,82,36,2788,168
"817",19181,19181,481922.680379747,41.4182475523101,-93.5808243538924,NA,NA,0,0.0110972803424,0.00925419630702639,0.0241612475950538,0.0262940538289525,0.0127184468183182,0.0113783295664759,0.0277229601618533,0.00714991646879979,0.0456074413797913,0.0195567700241662,19181,152287567,13088.16622653,-29571.54049583,NA,NA,0,39,38,128,119,67,41,134,24,191,79,5315,316
"818",19183,19183,419225.09375,41.3286687078125,-91.6868607573438,NA,NA,0,0.00348472997136599,0.00379022634814969,0.0145155378827632,0.0174275223443022,0.00531769642176482,0.0199661339217648,0.0192249888711634,0.0170454545454545,0.031558408137506,0.0206866001689044,19183,26830406,2645.0347973,-5867.95908847,NA,NA,0,6,4,15,18,6,6,25,2,37,7,1194,64
"819",19187,19187,468296.904632153,42.5061590382561,-94.1823234108174,NA,NA,0.0163487738419619,0.0243676551339717,0.0183496294579612,0.0206965722907117,0.0212931594735249,0.0120283131532671,0.0198213106307415,0.0191426658742771,0.0146591606082862,0.0307898702107253,0.0381620309205762,19187,171864964,15599.76036704,-34564.91269177,NA,NA,6,89,71,107,121,63,82,94,58,168,156,6120,367
"820",19189,19189,222368.166666667,43.3556086666667,-93.7761093,NA,NA,0,0,0,0,0.0319444444444444,0,0.0087719298245614,0,0.0087719298245614,0.0407163742690058,0,19189,1334209,260.133652,-562.6566558,NA,NA,0,0,0,0,3,0,1,0,1,4,0,101,6
"821",19191,19191,489102.314606742,43.3068309931461,-91.7884596160674,43.3068354269663,-91.7877695168539,0,0.00800786573910726,0.0125650241020503,0.0152863718527092,0.0220548784780629,0.00605756602947614,0.00775044686513331,0.0182699614989903,0.00670938446880284,0.034955035221131,0.0199260946803223,19191,43530106,3854.30795839,-8169.17290583,3854.308353,-8169.111487,0,12,18,24,31,8,13,27,10,54,33,1467,89
"822",19193,19193,473109.55141129,42.4697302976613,-96.3912477368952,NA,NA,0.00705645161290323,0.011805666291718,0.0117740441222806,0.0229556821737165,0.0215589132608106,0.0103719629728422,0.0119139855558564,0.0208794286083577,0.00979977606944755,0.0336907091711602,0.0239894880328549,19193,469324675,42129.97245528,-95620.117755,NA,NA,7,158,158,355,336,155,147,323,129,521,282,17525,992
"823",19195,19195,675068.666666667,43.3073360666667,-93.1991785333333,NA,NA,0,0,0,0,0,0,0,0,0,0,0,19195,2025206,129.9220082,-279.5975356,NA,NA,0,0,0,0,0,0,0,0,0,0,0,45,3
"824",19197,19197,461639.838709677,42.7047050322581,-93.792009516129,NA,NA,0,0.00818873304641806,0.00714088778604908,0.021933492056582,0.0215003976718748,0.00972862263184844,0.0154497831917187,0.0255522836592446,0.00838453661034306,0.0448199693785432,0.0272119141663734,19197,14310835,1323.845856,-2907.552295,NA,NA,0,4,3,13,12,5,6,15,3,27,12,530,31
"825",20001,20001,501947.079545455,37.9179930086364,-95.4020997113636,NA,NA,0,0.00997204549836129,0.00779688201805075,0.0197348675773615,0.0261838615359463,0.0087825285273202,0.0123159400453198,0.0209776505297033,0.00607127918950674,0.0333701980783971,0.023647215050455,20001,44171343,3336.78338476,-8395.3847746,NA,NA,0,13,12,35,42,16,15,37,8,56,29,1693,88
"826",20003,20003,489243.72972973,38.2705312151351,-95.2366075918919,NA,NA,0,0.00397107633949739,0.00689505294768453,0.0219482348338973,0.031937900358953,0.00528255528255528,0.00897405502668661,0.0224705935232251,0.00505110373531426,0.0389018020596968,0.0117963733662463,20003,18102018,1416.00965496,-3523.7544809,NA,NA,0,3,5,14,21,4,7,14,4,26,10,665,37
"827",20005,20005,416498.993103448,39.5650477542069,-95.1339855576552,NA,NA,0,0.0133135939133673,0.0104879323039726,0.0251056103544957,0.0299496748420517,0.0141591972281329,0.0121326653576353,0.0254987747029285,0.0111455799350085,0.0394971950018535,0.0265896259981126,20005,60392354,5736.93192436,-13794.42790586,NA,NA,0,29,25,56,61,31,29,63,26,95,54,2462,145
"828",20007,20007,191515,37.27850698,-98.58671038,NA,NA,0,0,0,0,0,0,0,0,0,0,0,20007,957575,186.3925349,-492.9335519,NA,NA,0,0,0,0,0,0,0,0,0,0,0,95,5
"829",20009,20009,482560.441558442,38.3820452912338,-98.7754205607143,NA,NA,0.00649350649350649,0.00667628339036344,0.0122921212618204,0.0149731061341415,0.0193437347358937,0.00676835613874772,0.00956118148901747,0.014152079659446,0.00561816833334197,0.0387088752634811,0.0153632130798021,20009,74314308,5910.83497485,-15211.41476635,NA,NA,1,18,24,40,42,18,16,38,13,76,35,2523,154
"830",20011,20011,424941.297619048,37.8307830422619,-94.7043359094048,NA,NA,0,0.00902181115959824,0.00808150313554449,0.0135065807841497,0.0294830649450655,0.00255511561349686,0.0104488164990985,0.0178843769476602,0.0122108894727482,0.0362825066560047,0.0192202632090956,20011,35695069,3177.78577555,-7955.16421639,NA,NA,0,11,12,17,33,4,13,20,11,48,21,1485,84
"831",20013,20013,585168.230769231,39.8513728,-95.5501186615385,NA,NA,0,0.00735042735042735,0.00735042735042735,0,0.0133333333333333,0.00307692307692308,0.0260795243403939,0.00975473801560758,0.0345491035416804,0.0128316610925307,0.0499337189262958,20013,7607187,518.0678464,-1242.1515426,NA,NA,0,2,2,0,3,1,4,2,6,3,7,232,13
"832",20015,20015,506654.666212534,37.7826294577793,-96.9578772866213,NA,NA,0.00544959128065395,0.00915729293691545,0.0105887102595695,0.0235284253894981,0.0217253094958037,0.0105177086849986,0.00872084059732499,0.0199913608296191,0.00800354892403208,0.0341732130018801,0.0229694069155882,20015,371884525,27732.45002201,-71167.08192838,NA,NA,4,99,125,253,236,103,101,216,88,372,229,12092,734
"833",20017,20017,623079.333333333,38.3309666,-96.6837813333333,NA,NA,0,0.0303030303030303,0,0,0.0277777777777778,0,0,0,0,0,0.0303030303030303,20017,1869238,114.9928998,-290.051344,NA,NA,0,1,0,0,1,0,0,0,0,0,1,35,3
"834",20019,20019,654154.125,37.109880016875,-96.21175854,NA,NA,0,0.00758928571428571,0.0143509816207185,0.00625,0.00924185463659148,0.003125,0.0132711038961039,0.00641447368421053,0.003125,0.0130116959064327,0.0192234848484848,20019,10466466,593.75808027,-1539.38813664,NA,NA,0,2,4,2,3,1,3,2,1,4,5,284,16
"835",20021,20021,486716.80952381,37.0863318028571,-94.7821996328571,NA,NA,0,0.0162985829252336,0.00970374044587818,0.0159983291562239,0.0332118812437256,0.00582010582010582,0.0168465975887353,0.0137352016830124,0.010270006080962,0.0512907679051493,0.0197869550182568,20021,10221053,778.81296786,-1990.42619229,NA,NA,0,7,6,5,12,2,8,5,5,19,9,412,21
"836",20023,20023,604539.8,39.704747278,-101.88812219,NA,NA,0,0,0.0567354661162711,0.0434021327829377,0.0434021327829377,0.0434021327829377,0,0.0434021327829377,0,0.0995528035775714,0,20023,3022699,198.52373639,-509.44061095,NA,NA,0,0,5,4,4,4,0,4,0,9,0,89,5
"837",20027,20027,462634.741935484,39.380426716129,-97.1292077129032,39.380746,-97.1284395,0,0.0256844673353212,0.0115749525616698,0.0170667409756594,0.0297910106970828,0.0181827581021129,0.015973779541142,0.0216138841351065,0.0184264028191922,0.0341951201034393,0.0410792559748916,20027,14341677,1220.7932282,-3011.0054391,1220.803126,-3010.9816245,0,9,3,9,14,8,5,10,6,16,16,460,31
"838",20029,20029,457485.792682927,39.5653483445122,-97.6543503923171,NA,NA,0,0.0124371433113705,0.00662600075657507,0.0169173498079212,0.022349743412914,0.00712824964665149,0.00715021084083985,0.0245422632501045,0.00791598587677894,0.0391786079427915,0.0219928643861796,20029,37513835,3244.35856425,-8007.65673217,NA,NA,0,16,9,26,35,12,11,35,13,58,28,1414,82
"839",20031,20031,276723.75,38.2010775,-95.74207375,38.1964445,-95.746102,0,0,0,0,0.0147058823529412,0,0,0.0294117647058824,0,0.0588235294117647,0,20031,1106895,152.80431,-382.968295,152.785778,-382.984408,0,0,0,0,1,0,0,2,0,4,0,68,4
"840",20035,20035,475720.23752495,37.1663340075449,-97.0058011232934,37.1658809271457,-97.0053018622754,0.00199600798403194,0.0119639534686086,0.0119455710931783,0.0189181107848118,0.0226318246929307,0.0115848661624859,0.0100979932368977,0.02496599284824,0.0112740076152432,0.036069577221512,0.023815760704572,20035,238335839,18620.33333778,-48599.90636277,18620.1063445,-48599.656233,1,79,68,133,142,77,66,158,67,234,143,9222,501
"841",20037,20037,460901.275968992,37.4092427348682,-94.699906801907,NA,NA,0.00930232558139535,0.0116746598476508,0.0128286768651684,0.0186170566087607,0.0192883407440541,0.00813275490392336,0.0126724853417855,0.0188823145924112,0.0101153192068373,0.0318870614100978,0.0233539940268634,20037,297281323,24128.96156399,-61081.43988723,NA,NA,6,107,112,183,181,81,113,184,87,317,216,11177,645
"842",20041,20041,509095.328125,38.914772998125,-97.220089345,NA,NA,0.046875,0.0124129363283775,0.00932307191038809,0.0325761072348682,0.017354514846456,0.0138214670337832,0.00867682868601986,0.0276415259743388,0.0125513554436111,0.0354803577968752,0.0206593288993668,20041,32582101,2490.54547188,-6222.08571808,NA,NA,3,9,11,33,18,13,10,30,11,41,22,1233,64
"843",20043,20043,742763.875,39.7870690625,-95.0218832375,NA,NA,0,0,0,0.0149122807017544,0.00657894736842105,0.00416666666666667,0,0,0,0.0131578947368421,0,20043,5942111,318.2965525,-760.1750659,NA,NA,0,0,0,3,1,1,0,0,0,2,0,125,8
"844",20045,20045,422600.13836478,38.9135273120335,-95.2232631784906,NA,NA,0.00209643605870021,0.00602376526232887,0.00681234155732018,0.0191213910228774,0.025783960102545,0.00855854018155957,0.00856387977759472,0.0180060071421448,0.00609701436121141,0.0421291996064988,0.0117548568728197,20045,201580266,18561.75252784,-45421.49653614,NA,NA,1,44,51,161,202,64,65,139,43,319,90,8927,477
"845",20047,20047,44234,37.9222,-99.4117,NA,NA,0,0,0,0,0,0,0,0,0,0,0,20047,44234,37.9222,-99.4117,NA,NA,0,0,0,0,0,0,0,0,0,0,0,11,1
"846",20051,20051,526249.435928144,38.8819936927784,-99.3183522789222,NA,NA,0.00958083832335329,0.0114385576739436,0.0104305334557058,0.0265465501662938,0.0233340493002274,0.0109562112331651,0.0108572159220055,0.0248534098660781,0.00986337208960469,0.041105872779353,0.0243744751048565,20051,439418279,32466.46473347,-82930.8241529,NA,NA,8,132,131,316,267,127,135,277,106,469,289,14729,835
"847",20053,20053,553532.375,38.7372349,-98.22092669375,NA,NA,0,0,0,0.0133001893939394,0.017938258636788,0.0025,0,0.00939393939393939,0,0.0235738822043969,0,20053,8856518,619.7957584,-1571.5348271,NA,NA,0,0,0,5,6,1,0,4,0,8,0,255,16
"848",20055,20055,532689.261648746,37.9691781936918,-100.858319103692,NA,NA,0.00716845878136201,0.00965706014404737,0.00987623955879964,0.0192963241456708,0.0174724059898381,0.0120745567416647,0.0116006143110807,0.0187270703839347,0.00868743457830932,0.0361610326072759,0.0241106341134773,20055,148620304,10593.40071604,-28139.47102993,NA,NA,2,47,42,84,81,54,48,94,40,173,93,5491,279
"849",20057,20057,445877.072992701,37.7575390825547,-100.010615530766,NA,NA,0,0.0107522879354773,0.0120126162711438,0.0244491525205412,0.020884894878939,0.0101360401860078,0.00971077367365868,0.0222332675425124,0.00606415109515065,0.0335398304860268,0.0215346641430716,20057,122170318,10345.56570862,-27402.90865543,NA,NA,0,40,42,88,92,38,36,76,27,140,76,4817,274
"850",20059,20059,423027.105263158,38.6093899068421,-95.2709410872105,NA,NA,0.0105263157894737,0.00941572042675964,0.00739500094628202,0.0243706181086718,0.0233602614514856,0.00904567772595364,0.0110535387333051,0.0259548696636611,0.00517690613594114,0.0412175992528816,0.0180451797903872,20059,80375150,7335.7840823,-18101.47880657,NA,NA,2,28,23,60,66,23,32,60,15,104,54,3382,190
"851",20061,20061,488761.029535865,39.0486430786498,-96.8249723514768,39.0492297257384,-96.8256186476793,0.0210970464135021,0.0131258566778859,0.0100894352468884,0.0191733484243821,0.0215429430971533,0.00702862289386294,0.0087060069046011,0.0197347301534831,0.0098953649529871,0.0451672075977287,0.0215762543568531,20061,115836364,9254.52840964,-22947.5184473,9254.667445,-22947.6716195,5,49,41,75,73,25,36,60,36,137,74,4251,237
"852",20063,20063,61287,39.05661158,-100.23910621,NA,NA,0,0,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0,0.0476190476190476,0,0.0952380952380952,0.0476190476190476,20063,61287,39.05661158,-100.23910621,NA,NA,0,0,1,1,2,1,0,1,0,2,1,21,1
"853",20065,20065,544357,39.53667597,-100.1112876,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20065,544357,39.53667597,-100.1112876,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
"854",20067,20067,376892.272727273,37.5801068575758,-101.365383406061,37.580304,-101.3665035,0,0.018037518037518,0.0136580086580087,0.0161012724649088,0.0334892672452481,0.0124281778827233,0.0193795093795094,0.0273030026857778,0.012987012987013,0.0321692488797752,0.028037518037518,20067,12437445,1240.1435263,-3345.0576524,1240.150032,-3345.0946155,0,4,4,7,14,5,6,11,3,14,8,400,33
"855",20069,20069,516007.4,37.808430096,-100.345719864,NA,NA,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,20069,2580037,189.04215048,-501.72859932,NA,NA,0,0,0,0,0,0,0,0,0,1,0,66,5
"856",20071,20071,571345,38.4697378,-101.7526723,NA,NA,0,0,0,0,0,0,0,0,0,0,0,20071,571345,38.4697378,-101.7526723,NA,NA,0,0,0,0,0,0,0,0,0,0,0,18,1
"857",20073,20073,432146.642857143,37.8250616857143,-96.2887651428571,37.826263,-96.2883535,0,0,0,0,0.0133928571428571,0,0,0.00843253968253968,0.00324675324675325,0.0173611111111111,0.00512645249487355,20073,6050053,529.5508636,-1348.042712,529.567682,-1348.036949,0,0,0,0,2,0,0,2,1,3,2,224,14
"858",20075,20075,376310.230769231,38.0322781615385,-101.969389484615,NA,NA,0,0,0,0,0.018482905982906,0,0.0128205128205128,0,0.0128205128205128,0.0313034188034188,0,20075,4892033,494.4196161,-1325.6020633,NA,NA,0,0,0,0,4,0,3,0,3,7,0,215,13
"859",20077,20077,304616.785714286,37.3155682428571,-98.0417409071429,NA,NA,0,0.00649350649350649,0.00649350649350649,0.00324675324675325,0.0322802197802198,0.00649350649350649,0.00649350649350649,0,0,0.0387737262737263,0.00649350649350649,20077,4264635,522.4179554,-1372.5843727,NA,NA,0,2,2,1,7,2,2,0,0,9,2,301,14
"860",20079,20079,563047.75464684,38.0706370149071,-97.3625165466171,NA,NA,0,0.00912217328128971,0.00916751188597936,0.0207714481238098,0.0216704245840221,0.0132037406686783,0.00849772749035589,0.0240801145588494,0.00675603803707249,0.0378073411520584,0.0172328540824116,20079,151459846,10241.00135701,-26190.51695104,NA,NA,0,34,39,76,90,39,35,91,26,151,63,4886,269
"861",20085,20085,391381.535714286,39.4455760214286,-95.7486645285714,NA,NA,0,0.0048480930833872,0.0152472527472527,0.04176619365695,0.0294940783330876,0.00631868131868132,0.00554511278195489,0.0421962263166136,0.00974679345422379,0.071015210050458,0.00694893341952166,20085,10958683,1104.4761286,-2680.9626068,NA,NA,0,2,3,14,9,2,3,10,5,24,3,468,28
"862",20087,20087,570412.333333333,39.1406727033333,-95.2380396133333,NA,NA,0,0,0,0.0303030303030303,0.0303030303030303,0,0,0,0,0.0303030303030303,0,20087,1711237,117.42201811,-285.71411884,NA,NA,0,0,0,1,1,0,0,0,0,1,0,44,3
"863",20091,20091,459637.171091445,38.936687713574,-94.7261925006862,NA,NA,0.00527868343424934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20091,NA,250791.20556313,-610131.40589692,NA,NA,34,896,970,1903,2318,937,985,1687,762,3588,1845,111082,6441
"864",20095,20095,404052.75,37.649221775,-98.2166997833333,NA,NA,0,0.00416666666666667,0.00416666666666667,0.0208032708032708,0.0161736411736412,0.0122053872053872,0.0159090909090909,0.0122053872053872,0.0117424242424242,0.0368294473557631,0.00416666666666667,20095,4848633,451.7906613,-1178.6003974,NA,NA,0,1,1,4,3,2,3,2,2,8,1,206,12
"865",20099,20099,539160.708955224,37.3337088292537,-95.2603944405224,NA,NA,0.00746268656716418,0.00628883968436207,0.00459322649840648,0.0266498125969305,0.0263258597943203,0.0185623754598733,0.0077735068175667,0.0239472817758331,0.00921951837112874,0.038357373133347,0.015227934318145,20099,72247535,5002.71698312,-12764.89285503,NA,NA,1,10,10,57,54,37,14,53,15,85,27,2528,134
"866",20103,20103,517204.708404803,39.2620547674099,-94.9384449841166,NA,NA,0.00514579759862779,0.00750834680556802,0.00820826355734808,0.0237154511669557,0.0240802868963065,0.0095792374627226,0.00789732843713671,0.0216523843424484,0.00743451377938298,0.0383503922117549,0.015365983859765,20103,301530345,22889.7779294,-55349.11342574,NA,NA,3,70,76,170,212,75,73,164,64,312,140,9077,583
"867",20105,20105,372896.222222222,39.011902,-98.4842465,NA,NA,0,0.00292397660818713,0,0.00326797385620915,0.0241363801412821,0.00326797385620915,0.00601039636127355,0.00326797385620915,0.00601039636127355,0.0249352181950221,0.00292397660818713,20105,6712132,702.214236,-1772.716437,NA,NA,0,1,0,1,8,1,2,1,2,8,1,326,18
"868",20107,20107,573679.666666667,38.2479208066667,-94.83261807,NA,NA,0,0,0.0371517027863777,0.0175438596491228,0.0175438596491228,0,0,0,0,0.0545808966861598,0,20107,1721039,114.74376242,-284.49785421,NA,NA,0,0,2,1,1,0,0,0,0,2,0,45,3
"869",20109,20109,108249.6,39.12306172,-100.8321474,NA,NA,0,0,0,0,0.019047619047619,0,0.01,0.01,0.01,0.03,0,20109,541248,195.6153086,-504.160737,NA,NA,0,0,0,0,2,0,1,1,1,3,0,97,5
"870",20111,20111,439956.039115646,38.4112106417687,-96.1871634290816,38.4113711190476,-96.1871894982993,0.00850340136054422,0.0124227009130448,0.0110822898158557,0.0240133827022343,0.0187171626492848,0.00978223944720453,0.00971972165206542,0.0230161105197556,0.00799965504872917,0.0351976914843745,0.0220147218318493,20111,258694151,22585.79185736,-56558.0520963,22585.886218,-56558.067425,5,91,85,197,166,95,78,184,65,275,167,12285,588
"871",20113,20113,457906.440828402,38.4469895999704,-97.6651145890237,NA,NA,0.0029585798816568,0.00785615939015458,0.0116966148724035,0.0212658522482097,0.0230946462305294,0.00856784173025564,0.00999769737527712,0.0233935584077693,0.0080620531309569,0.037099959052899,0.019484512058947,20113,154772377,12995.08248479,-33010.80873109,NA,NA,1,40,51,104,108,45,45,102,40,172,96,6605,338
